vehicle_type,make,model,year,vehicle_age_years,mileage,fuel_type,transmission,engine_size_cc,severity_level,symptoms,symptom_count,probable_cause,repair_type,estimated_cost_min_mad,estimated_cost_max_mad
moto,Honda,CBR600,2006,18,251308,diesel,automatic,700,low,"engine wont start suddenly, loss of power, engine knocking noise",3,Timing belt wear,Replace timing belt,2414,4272
moto,Yamaha,MT-07,2022,2,108654,petrol,automatic,600,high,white smoke from exhaust,1,Blown head gasket,Replace head gasket,7939,13894
truck,Isuzu,Forward,2020,4,238864,diesel,automatic,6000,medium,"clunking noise when turning, front end wandering",2,Ball joint wear,Replace ball joint,1484,2597
car,Volkswagen,Tiguan,2009,15,147129,petrol,manual,2200,medium,"uneven brake wear, burning smell, car pulls to one side when braking",3,Seized caliper,Replace brake caliper,1913,3444
bus,Isuzu,NQR,2022,2,325835,diesel,manual,6000,low,"excessive bouncing after bump, suspension noise",2,Shock absorber oil leak,Replace shock absorbers,1665,2876
car,Hyundai,i10,2024,0,211835,petrol,manual,2000,medium,"clutch hard to press, clutch slipping",2,Clutch pressure plate failure,Replace clutch kit,3602,6304
car,Ford,Fiesta,2019,5,335293,diesel,automatic,1400,high,gear pops out,1,Gearbox synchronizer failure,Repair gearbox,9529,17698
moto,Yamaha,FZ6,2005,19,5757,petrol,manual,600,high,"car pulls to one side when braking, burning smell, uneven brake wear",3,Seized caliper,Replace brake caliper,1939,3490
car,Kia,Rio,2022,2,100796,hybrid,automatic,1400,critical,"engine misfires, hard to start when cold",2,Fouled spark plugs,Replace spark plugs,773,1547
bus,Isuzu,NPR,2015,9,127948,petrol,manual,5000,critical,"brake pedal vibration, brake pedal soft, squeaking brakes, suspension noise",4,Brake pad degradation,Replace brake pads,1764,3234
car,Kia,Sportage,2017,7,279488,diesel,manual,2500,medium,"AC weak airflow, AC blows warm air, AC not cooling",3,AC gas leak,Refill AC refrigerant,618,1133
truck,Ford,Fiesta,2009,15,347542,diesel,automatic,6000,medium,"poor fuel consumption, hard to start when cold, rough idle at startup, engine misfires",4,Fouled spark plugs,Replace spark plugs,701,1402
car,BMW,X3,2017,7,28023,diesel,automatic,1800,high,"engine hesitation on acceleration, fuel smell in cabin",2,Clogged fuel injector,Replace fuel injectors,1962,3728
car,Ford,Fiesta,2018,6,27936,petrol,manual,2000,high,"burning smell, brake pedal vibration, car pulls to one side when braking",3,Caliper hydraulic leak,Replace brake caliper,2037,3668
bus,Volvo,FM,2009,15,215415,diesel,manual,7000,high,"grinding brake noise, brake vibration at high speed",2,Warped brake disc,Replace brake discs,3305,5509
car,BMW,X3,2022,2,127852,petrol,automatic,2500,medium,"car does not start, battery warning light",2,Battery cell failure,Replace battery,951,1585
car,Ford,Transit,2011,13,26675,diesel,automatic,1000,high,"poor fuel consumption, rough idle, engine hesitation on acceleration",3,Injector seal failure,Replace fuel injectors,1983,3769
car,Peugeot,206,2014,10,111244,petrol,automatic,1200,low,"suspension noise, front end wandering, clunking noise when turning",3,Ball joint socket failure,Replace ball joint,1076,1884
car,BMW,Serie 3,2012,12,192808,diesel,automatic,1800,critical,"brake pedal vibration, brake vibration at high speed",2,Warped brake disc,Replace brake discs,4184,6974
moto,Yamaha,NMAX,2023,1,251901,hybrid,automatic,125,medium,"dim headlights, car does not start",2,Dead battery,Replace battery,1045,1742
car,Toyota,RAV4,2022,2,334665,hybrid,manual,1600,high,"battery warning light, car does not start, dim headlights",3,Dead battery,Replace battery,1505,2508
moto,Yamaha,NMAX,2024,0,144336,hybrid,automatic,125,high,"squeaking brakes, suspension noise, brake pedal vibration",3,Brake pad degradation,Replace brake pads,1184,2170
moto,Honda,CRF,2005,19,252292,petrol,automatic,700,high,grinding brake noise,1,Warped brake disc,Replace brake discs,3516,5861
truck,Ford,Kuga,2010,14,9223,petrol,automatic,5000,high,"electrical accessories failing, battery drains while driving, battery warning light, alternator warning light",4,Alternator failure,Replace alternator,2584,4523
car,Toyota,RAV4,2018,6,130270,diesel,automatic,1800,low,heater not working,1,Thermostat valve failure,Replace thermostat,552,982
car,Ford,Transit,2006,18,347598,hybrid,manual,1000,medium,"brake pedal soft, squeaking brakes",2,Worn brake pads,Replace brake pads,1479,2711
car,Toyota,RAV4,2017,7,122637,hybrid,automatic,1800,high,"engine overheating, heater not working, poor fuel consumption",3,Thermostat valve failure,Replace thermostat,1041,1852
bus,Isuzu,N-Series,2024,0,116739,diesel,automatic,7000,medium,"steering wheel vibration, brake vibration at high speed, grinding brake noise, brake pedal vibration",4,Disc surface wear,Replace brake discs,1897,3162
car,Dacia,Duster,2009,15,91483,petrol,automatic,1200,medium,"clunking noise when turning, front end wandering",2,Ball joint socket failure,Replace ball joint,1482,2593
moto,Yamaha,MT-07,2006,18,29167,diesel,manual,125,low,"nose dive when braking, excessive bouncing after bump",2,Worn shock absorbers,Replace shock absorbers,1358,2347
car,BMW,Serie 5,2010,14,280098,hybrid,manual,2200,medium,"uneven brake wear, burning smell, car pulls to one side when braking",3,Seized caliper,Replace brake caliper,2215,3987
car,Peugeot,208,2011,13,338569,diesel,automatic,1400,medium,"nose dive when braking, excessive bouncing after bump, uneven tire wear, suspension noise",4,Worn shock absorbers,Replace shock absorbers,2543,4392
car,Renault,Kangoo,2013,11,175268,petrol,automatic,1600,high,"grinding brake noise, brake vibration at high speed, brake pedal vibration",3,Disc surface wear,Replace brake discs,2753,4589
car,Hyundai,i30,2010,14,40121,hybrid,manual,2200,medium,"AC not cooling, AC blows warm air, AC weak airflow",3,AC gas leak,Refill AC refrigerant,478,876
moto,Honda,CB500,2016,8,299930,petrol,automatic,600,critical,battery warning light,1,Dead battery,Replace battery,2248,3747
car,Ford,Kuga,2018,6,169207,hybrid,manual,2000,low,AC blows warm air,1,Low refrigerant,Refill AC refrigerant,379,696
car,Kia,Cerato,2019,5,221229,petrol,manual,1000,high,"squeaking brakes, brake pedal soft",2,Brake pad degradation,Replace brake pads,1589,2914
car,Mercedes,C-Class,2011,13,155395,hybrid,automatic,1600,low,"clutch pedal spongy, burning smell when changing gears, clutch hard to press",3,Worn clutch disc,Replace clutch kit,2747,4808
car,Volkswagen,Passat,2023,1,306003,diesel,automatic,1400,high,"coolant level dropping, coolant puddle under car",2,Radiator pinhole leak,Fix coolant leak,1561,2862
car,BMW,Serie 1,2014,10,193425,hybrid,automatic,1600,high,"milky oil on dipstick, white smoke from exhaust, engine overheating",3,Overheating damage to gasket,Replace head gasket,10599,18548
bus,Isuzu,NPR,2021,3,193421,petrol,manual,8000,critical,"engine slow to warm up, heater not working",2,Thermostat valve failure,Replace thermostat,1339,2381
car,BMW,X3,2006,18,8637,hybrid,manual,1000,high,"uneven brake wear, car pulls to one side when braking",2,Caliper hydraulic leak,Replace brake caliper,2039,3670
car,Volkswagen,Polo,2015,9,242800,hybrid,manual,1800,medium,"rough idle at startup, engine misfires",2,Spark plug electrode wear,Replace spark plugs,595,1191
bus,Mercedes,A-Class,2014,10,194156,diesel,automatic,6000,high,"burning smell, AC clutch not engaging",2,AC compressor failure,Replace AC compressor,6751,12153
car,Dacia,Sandero,2017,7,55955,petrol,manual,1600,medium,"burning smell when changing gears, clutch slipping",2,Worn clutch disc,Replace clutch kit,3118,5457
truck,Isuzu,Forward,2021,3,179436,hybrid,automatic,4000,high,"blue smoke from exhaust, oil stain under car, low oil level warning, oil burning smell",4,Valve cover gasket leak,Fix oil leak,1911,3584
bus,Mercedes,C-Class,2021,3,32524,petrol,manual,5000,high,"burning smell when changing gears, clutch pedal spongy, clutch hard to press, clutch slipping",4,Clutch pressure plate failure,Replace clutch kit,3888,6805
car,Peugeot,308,2019,5,75281,petrol,manual,1000,medium,"AC compressor noise, AC not cooling, AC clutch not engaging",3,Compressor clutch wear,Replace AC compressor,3866,6959
bus,Isuzu,NPR,2012,12,66345,diesel,automatic,8000,medium,"oil stain under car, low oil level warning",2,Valve cover gasket leak,Fix oil leak,1386,2599
bus,Volvo,FH16,2016,8,310663,petrol,automatic,8000,critical,"burning smell, uneven brake wear",2,Caliper hydraulic leak,Replace brake caliper,3787,6817
car,Hyundai,i30,2015,9,291497,diesel,automatic,2200,high,"electrical accessories failing, alternator warning light, battery warning light, battery drains while driving",4,Alternator failure,Replace alternator,3324,5817
truck,Ford,Kuga,2013,11,211249,diesel,manual,3500,medium,"sweet smell from engine, coolant level dropping, coolant puddle under car",3,Cracked coolant hose,Fix coolant leak,1195,2191
car,BMW,Serie 3,2018,6,296425,diesel,manual,2000,critical,"squeaking brakes, brake pedal soft, brake pedal vibration",3,Worn brake pads,Replace brake pads,2232,4092
car,Hyundai,Santa Fe,2009,15,255448,petrol,manual,1200,high,"failed emissions test, black smoke from exhaust",2,O2 sensor contamination,Replace oxygen sensor,1596,2926
bus,Volvo,FMX,2008,16,233163,diesel,manual,8000,high,"steering wheel vibration, suspension noise, clunking noise when turning, front end wandering",4,Ball joint socket failure,Replace ball joint,2100,3675
car,Toyota,Hilux,2013,11,125109,petrol,automatic,2500,critical,"black smoke from exhaust, failed emissions test, check engine light on",3,O2 sensor contamination,Replace oxygen sensor,1787,3277
car,Volkswagen,Tiguan,2016,8,226630,hybrid,manual,2500,medium,"excessive bouncing after bump, nose dive when braking",2,Shock absorber oil leak,Replace shock absorbers,2249,3885
car,Ford,Transit,2010,14,208012,petrol,automatic,2200,critical,"check engine light on, failed emissions test",2,Failed O2 sensor,Replace oxygen sensor,1914,3509
truck,Mercedes,E-Class,2014,10,56172,diesel,manual,4000,high,"suspension noise, brake pedal soft, brake pedal vibration",3,Brake pad degradation,Replace brake pads,1306,2396
truck,Mercedes,Vito,2008,16,235203,diesel,manual,4000,low,"uneven brake wear, car pulls to one side when braking",2,Caliper hydraulic leak,Replace brake caliper,1582,2848
moto,Yamaha,XT660,2005,19,265605,diesel,manual,250,high,ticking noise from engine top,1,Timing belt wear,Replace timing belt,3902,6904
moto,Yamaha,MT-07,2020,4,330289,diesel,manual,125,high,brake vibration at high speed,1,Disc surface wear,Replace brake discs,3355,5591
car,Kia,Sportage,2022,2,218494,petrol,manual,1200,critical,"clutch slipping, clutch pedal spongy",2,Clutch pressure plate failure,Replace clutch kit,5782,10119
bus,Mercedes,Sprinter,2013,11,103209,diesel,automatic,8000,critical,"check engine light on, failed emissions test, black smoke from exhaust",3,Failed O2 sensor,Replace oxygen sensor,1881,3449
car,Dacia,Duster,2007,17,163893,diesel,manual,2000,critical,"AC compressor noise, AC not cooling, AC clutch not engaging, burning smell",4,Compressor clutch wear,Replace AC compressor,8996,16193
moto,Yamaha,XT660,2012,12,20318,petrol,automatic,250,critical,"engine wont start suddenly, loss of power, ticking noise from engine top, engine knocking noise",4,Timing belt wear,Replace timing belt,3205,5670
car,Ford,Kuga,2006,18,37152,hybrid,automatic,2200,medium,"engine hesitation on acceleration, poor fuel consumption, rough idle",3,Clogged fuel injector,Replace fuel injectors,1714,3257
bus,Mercedes,E-Class,2012,12,335590,petrol,manual,8000,critical,"grinding noise when shifting, gear pops out",2,Gearbox synchronizer failure,Repair gearbox,13182,24482
car,Hyundai,i20,2017,7,296265,petrol,automatic,1800,low,"rough idle, fuel smell in cabin, engine hesitation on acceleration",3,Injector seal failure,Replace fuel injectors,1561,2966
truck,Mercedes,A-Class,2009,15,226816,hybrid,automatic,5000,medium,"battery drains while driving, alternator warning light",2,Alternator belt wear,Replace alternator,2541,4447
car,Hyundai,i20,2010,14,325476,diesel,manual,2500,medium,"AC blows warm air, AC weak airflow, AC not cooling",3,Low refrigerant,Refill AC refrigerant,653,1198
car,Dacia,Lodgy,2012,12,141291,petrol,manual,1600,critical,"car does not start, difficulty starting, dim headlights",3,Battery cell failure,Replace battery,1997,3328
bus,Volvo,FH16,2018,6,107916,diesel,automatic,5000,medium,"burning smell, brake pedal vibration, uneven brake wear",3,Caliper hydraulic leak,Replace brake caliper,1553,2797
car,Volkswagen,Passat,2021,3,347554,diesel,automatic,1600,medium,"coolant level dropping, coolant puddle under car",2,Cracked coolant hose,Fix coolant leak,1375,2522
bus,Isuzu,N-Series,2015,9,183290,diesel,automatic,8000,critical,"steering wheel vibration, clunking noise when turning, front end wandering, suspension noise",4,Ball joint wear,Replace ball joint,2394,4190
car,Hyundai,Santa Fe,2016,8,23105,petrol,manual,1600,medium,"transmission jerking, gear slipping, grinding noise when shifting",3,Gearbox bearing wear,Repair gearbox,5331,9901
car,Ford,Kuga,2020,4,135519,diesel,manual,1200,medium,"milky oil on dipstick, coolant loss, white smoke from exhaust, rough idle",4,Blown head gasket,Replace head gasket,6880,12041
car,Renault,Duster,2015,9,44304,diesel,automatic,1400,low,heater not working,1,Stuck thermostat,Replace thermostat,522,929
truck,Isuzu,NPR,2008,16,140171,petrol,automatic,3500,high,"brake pedal soft, suspension noise",2,Brake pad degradation,Replace brake pads,1439,2639
car,Ford,Transit,2011,13,39742,petrol,automatic,1400,low,"engine hesitation on acceleration, fuel smell in cabin, rough idle",3,Clogged fuel injector,Replace fuel injectors,1229,2336
moto,Honda,Forza,2006,18,60579,hybrid,manual,600,high,squeaking brakes,1,Worn brake pads,Replace brake pads,1309,2401
moto,Yamaha,NMAX,2010,14,103948,hybrid,automatic,125,high,coolant loss,1,Radiator corrosion,Replace radiator,3119,5278
truck,Isuzu,D-Max,2014,10,22580,diesel,manual,6000,critical,"AC blows warm air, AC not cooling",2,AC gas leak,Refill AC refrigerant,808,1483
car,BMW,Serie 1,2010,14,212258,petrol,manual,1800,high,"check engine light on, black smoke from exhaust, failed emissions test",3,Failed O2 sensor,Replace oxygen sensor,1616,2964
car,Peugeot,308,2016,8,17382,petrol,automatic,1600,high,heater not working,1,Stuck thermostat,Replace thermostat,827,1471
moto,Yamaha,FZ6,2020,4,205214,petrol,manual,600,high,"battery drains while driving, battery warning light, electrical accessories failing, alternator warning light",4,Alternator failure,Replace alternator,2641,4623
car,BMW,X5,2015,9,24500,hybrid,automatic,2500,medium,"fuel smell in cabin, rough idle, poor fuel consumption",3,Injector seal failure,Replace fuel injectors,1402,2664
car,Peugeot,Partner,2023,1,138746,diesel,manual,1400,critical,"front end wandering, suspension noise",2,Ball joint wear,Replace ball joint,2336,4088
moto,Yamaha,R3,2014,10,141477,diesel,manual,700,low,"engine hesitation on acceleration, poor fuel consumption",2,Injector seal failure,Replace fuel injectors,1334,2535
car,Hyundai,i30,2021,3,34340,hybrid,manual,2000,critical,"car pulls to one side when braking, brake pedal vibration",2,Caliper hydraulic leak,Replace brake caliper,2234,4021
moto,Yamaha,XT660,2016,8,116793,hybrid,automatic,400,medium,"blue smoke from exhaust, oil burning smell, oil stain under car, low oil level warning",4,Valve cover gasket leak,Fix oil leak,1279,2399
car,Volkswagen,Passat,2009,15,318752,diesel,automatic,2500,high,"engine overheating, heater not working, engine slow to warm up",3,Stuck thermostat,Replace thermostat,1349,2399
moto,Yamaha,MT-07,2007,17,316775,hybrid,manual,125,critical,front end wandering,1,Ball joint wear,Replace ball joint,3472,6077
car,Dacia,Lodgy,2024,0,233498,hybrid,manual,1800,medium,"fuel smell in cabin, rough idle, engine hesitation on acceleration",3,Injector seal failure,Replace fuel injectors,1729,3285
truck,Ford,Transit,2008,16,174796,hybrid,manual,3000,high,engine overheating,1,Radiator crack,Replace radiator,3487,5902
car,Peugeot,208,2021,3,338927,diesel,manual,1400,medium,"grinding brake noise, brake pedal vibration, brake vibration at high speed",3,Warped brake disc,Replace brake discs,2675,4459
